ServiceDate,Routes,RouteName,CurrentRevenue,Ridership,TokenCount,TicketCount,PassCount,BillCount,UnclassifiedRevenue,DumpCount
11/6/2016,42,42-ROOSEVELT,334.52,760,0,0,325,204,11.54,74
11/6/2016,43,43-S. FLORES,293.19,683,0,0,269,181,18.87,83
11/6/2016,44,44-PLEASANTON RD.,292.96,876,0,0,378,166,10.7,78
11/6/2016,46,46-COMMERCIAL,124.72,262,0,0,96,80,3.13,24
11/6/2016,51,51-NOGALITOS STREET,228.09,842,1,0,335,130,10.57,56
11/6/2016,62,62-KELLY U.S.A.,99.23,265,0,0,94,53,4.6,26
11/6/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,111.5,384,0,0,260,62,4.17,9
11/6/2016,65,65-LACKLAND/USO EXPRESS         ,134.86,66,0,0,27,37,1.55,4
11/6/2016,66,66-CERALVO,226.01,601,0,0,275,138,12.77,58
11/6/2016,67,67-LAREDO,112.6,335,0,0,178,50,5.71,31
11/6/2016,68,68-GUADALUPE,427.54,1501,0,0,575,249,19.06,116
11/6/2016,75,75-WEST COMMERCE,432.41,1402,1,0,587,258,21.94,127
11/6/2016,76,76-OLD HWY. 90 W.,478.81,1635,0,0,828,297,26.28,129
11/6/2016,77,77-MARTIN ST.,127.19,330,0,0,149,77,7.04,35
11/6/2016,79,79-RUIZ ST.,226.44,775,0,0,378,132,12.49,68
11/6/2016,82,82-CULEBRA,420.93,1168,0,0,493,247,32.27,108
11/6/2016,88,88-BANDERA RD.,444.71,1229,0,0,552,265,17.81,110
11/6/2016,89,89-DONALDSON,59.69,509,0,0,197,35,2.49,19
11/6/2016,90,90-BABCOCK RD.,189.27,543,0,0,260,123,13.77,53
11/6/2016,94,94-FIESTA/UTSA/EXPRESS          ,99.96,324,0,0,178,59,3.51,15
11/6/2016,95,95-Fredericksburg Rd.,167.03,942,0,0,316,97,8.34,49
11/6/2016,96,96-VANCE JACKSON RD.,326.72,961,0,0,436,202,16.66,79
11/6/2016,97,97-WEST AVENUE,231.26,730,0,0,331,145,29.9,66
11/6/2016,100,100 - PRIMO FREDRICKSBURG RD.,774.32,3140,0,0,1495,488,46.35,187
11/6/2016,301,301-RED                         ,147.69,278,0,0,100,87,6.33,26
11/6/2016,502,502-THOUSAND OAKS               ,174.47,561,0,0,318,89,4.26,30
11/6/2016,505,505-BASSE RD.,77.5,377,0,0,168,45,2.05,20
11/6/2016,515,515-SOUTHCROSS                  ,132.86,399,0,0,181,82,23.17,38
11/6/2016,520,520-ZARZAMORA                   ,935.4,2997,0,0,1131,547,46.83,235
11/6/2016,522,522-CUPPLES RD.                 ,115.89,316,0,0,143,78,8.48,26
11/6/2016,524,524-MCMULLEN                    ,553.78,1168,0,0,509,322,26.21,120
11/6/2016,534,534-WURZBACH                    ,277.08,905,0,0,482,172,13.39,69
11/6/2016,550,550-LOOPER LIMITED STOP,492.81,1452,0,0,787,291,18.01,114
11/6/2016,551,551-LOOPER LIMITED STOP,776.61,2260,0,0,1135,473,41.23,169
11/6/2016,602,602-MED/N CENT,138.56,395,0,0,218,84,6.51,42
11/6/2016,603,603-MED/WD  PK/UTSA,203.31,425,0,0,176,113,8.93,33
11/6/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,96.2,219,0,0,118,51,3.9,21
11/6/2016,606,606-INGRAM/NEW TERRITORIES      ,108.38,272,0,0,108,65,7.63,31
11/6/2016,607,607-CROSS./INGR.,74.05,215,0,0,105,44,5.46,17
11/6/2016,609,609-BRAUN/INGR,48.82,71,0,0,33,33,1.88,8
11/6/2016,610,610-N.W. CROSSING,119.5,246,0,0,94,50,5.9,31
11/6/2016,611,611-VALLEY HI,101.66,257,0,0,137,60,5.97,16
11/6/2016,612,612-WESTLAKES,63.89,139,0,0,67,28,5.95,18
11/6/2016,613,613-HERITAGE NW,132.13,306,0,0,141,82,5.01,28
11/6/2016,614,614-HIDDEN COVE,61.21,136,0,0,69,35,5.92,19
11/6/2016,615,615-HERITAGE PK.,118.07,328,0,0,177,68,4.12,21
11/6/2016,616,616-SKY HARBOUR,162.2,313,0,0,140,93,7.53,26
11/6/2016,617,617-RAINBOW HILLS,97.44,274,0,0,130,61,2.56,14
11/6/2016,618,618-WLAKES/ING.,10.45,44,0,0,21,5,0.1,2
11/6/2016,619,619-INDIAN CREEK,108.44,255,0,0,147,70,4.88,22
11/6/2016,620,620-BRAUN./MED.,77.28,144,0,0,71,43,1.71,17
11/6/2016,629,629 - INDUSTRY PARK,75.85,142,0,0,65,48,2.31,16
11/6/2016,630,630-SUNRISE,16.11,43,0,0,30,9,2.48,9
11/6/2016,632,632-WOODLAKE,213.86,448,0,0,227,122,13.93,44
11/6/2016,642,642-NACO PASS/SELMA             ,86.3,251,0,0,153,52,3.33,26
11/6/2016,647,647-TERRELL PLZ.,77.09,217,0,0,100,45,2.41,17
11/6/2016,648,648-HOLLYWOOD PK.,88.38,176,1,0,97,52,7.57,21
11/6/2016,651,651-CASTLE HILLS ,81.4,206,0,0,87,51,4.61,21
11/7/2016,2,2-BLANCO RD.,1265.26,3035,1,0,1674,695,66.68,351
11/7/2016,3,3-SAN PEDRO,543,2432,0,0,1391,306,35.64,164
11/7/2016,4,4-SAN PEDRO,618.18,2475,0,0,1326,340,31.85,159
11/7/2016,5,5-MC CULLOUGH,423.9,1284,0,0,795,238,25.44,119
11/7/2016,6,6-US 281 Express,121.26,320,0,0,191,65,4.3,7
11/7/2016,8,8-N.ST.MARYS,492.4,1090,0,0,635,287,15.85,109
11/7/2016,9,9-BROADWAY,410.91,1273,1,0,752,229,19.81,112
11/7/2016,10,10-NACO./BROAD.,320.61,1309,0,0,789,177,16.84,88
11/7/2016,11,11-NACOGDOCHES,98.12,215,0,0,138,49,4.38,15
11/7/2016,14,14-PERRIN BEITL,1004.22,2855,0,0,1749,587,41.48,235
11/7/2016,17,17-RANDOLPH P/R,185.17,1046,0,0,561,119,15.81,35
11/7/2016,20,20-NEW BRAUNFELS,1123,3697,0,0,2142,621,39.51,301
11/7/2016,21,21-KIRBY,690.35,1496,0,0,819,376,25.04,136
11/7/2016,22,22-NOLAN,330.03,1038,0,0,676,175,24.13,97
11/7/2016,24,24-E.HOUSTON,584.54,1669,1,0,937,325,28.29,144
11/7/2016,25,25-EAST COMMERCE,628.68,1825,1,0,989,339,30.6,170
11/7/2016,26,26-M.L. KING,419.43,1373,0,0,691,228,22.12,115
11/7/2016,28,28-PORTER,583.11,1547,1,0,855,318,25.79,143
11/7/2016,30,30-RIGSBY,420.7,1160,0,0,641,237,22.75,110
11/7/2016,32,32-STEVES AVENUE,374.97,861,0,0,377,177,15.27,90
11/7/2016,34,34-S.ST.MARY'S,620.51,1754,0,0,1006,317,28.75,170
11/7/2016,36,36-S. PRESA ST.,280.71,812,0,0,480,146,11.13,79
11/7/2016,40,40-VIVA Mission,38.7,83,0,0,55,18,0.2,2
11/7/2016,42,42-ROOSEVELT,502.7,1362,0,0,607,277,27.78,124
11/7/2016,43,43-S. FLORES,448.68,1133,0,0,593,215,19.17,104
11/7/2016,44,44-PLEASANTON RD.,489.44,1523,0,0,795,251,16.81,134
11/7/2016,46,46-COMMERCIAL,237.44,477,0,0,282,123,21.61,67
11/7/2016,48,48-IH 35 South Express,16.91,46,0,0,13,10,1.86,4
11/7/2016,51,51-NOGALITOS STREET,585.54,1581,0,0,916,320,36.94,166
11/7/2016,54,54-S.MAIN,87.19,239,0,0,124,47,3.76,26
11/7/2016,62,62-KELLY U.S.A.,282.44,698,0,0,412,169,18.43,95
11/7/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,210.6,806,0,0,515,118,9.7,19
11/7/2016,66,66-CERALVO,591.55,1723,2,0,872,312,26.3,169
11/7/2016,67,67-LAREDO,228.09,558,0,0,320,132,10.45,56
11/7/2016,68,68-GUADALUPE,953.15,2976,0,0,1737,523,39.68,243
11/7/2016,70,70-DURANGO,43.74,168,0,0,90,18,1.38,13
11/7/2016,75,75-WEST COMMERCE,817.74,2641,0,0,1521,444,47.86,258
11/7/2016,76,76-OLD HWY. 90 W.,721.45,2439,0,0,1546,395,36.08,180
11/7/2016,77,77-MARTIN ST.,217.29,731,0,0,415,127,14.98,68
11/7/2016,79,79-RUIZ ST.,292.79,1191,0,0,732,155,16.66,86
11/7/2016,82,82-CULEBRA,618.14,1766,0,0,1015,357,39.39,172
11/7/2016,88,88-BANDERA RD.,785.67,1995,0,0,1080,435,49.81,195
11/7/2016,89,89-DONALDSON,301.34,1128,1,0,624,151,19.97,96
11/7/2016,90,90-BABCOCK RD.,433.3,1373,0,0,766,228,19.94,124
11/7/2016,93,93-CROSS./UTSA/P/R EXP.,112.16,841,0,0,329,66,5.37,16
11/7/2016,94,94-FIESTA/UTSA/EXPRESS          ,178.62,645,0,0,241,90,12.77,20
11/7/2016,95,95-Fredericksburg Rd.,242.55,1088,0,0,726,130,14.03,80
11/7/2016,96,96-VANCE JACKSON RD.,688.41,2166,0,0,1106,394,39.02,189
11/7/2016,97,97-WEST AVENUE,512.66,1599,0,0,983,303,17.61,123
11/7/2016,100,100 - PRIMO FREDRICKSBURG RD.,1448.33,5583,1,0,3703,820,94.9,422
11/7/2016,301,301-RED                         ,233.12,436,0,0,223,146,23.79,36
11/7/2016,502,502-THOUSAND OAKS               ,350.52,1076,0,0,706,198,12.33,90
11/7/2016,505,505-BASSE RD.,210.05,536,0,0,336,115,11.7,58
11/7/2016,509,509-HILDEBRAND                  ,264.11,751,0,0,431,139,15.07,71
11/7/2016,515,515-SOUTHCROSS                  ,328.93,1018,0,0,508,179,14.65,84
11/7/2016,520,520-ZARZAMORA                   ,2238.35,6368,0,0,3633,1199,102.99,573
11/7/2016,522,522-CUPPLES RD.                 ,370.22,1088,0,0,617,200,12.55,86
11/7/2016,524,524-MCMULLEN                    ,1098.21,2999,1,0,1607,578,53.91,318
11/7/2016,534,534-WURZBACH                    ,712.92,2249,0,0,1433,393,55.5,214
11/7/2016,550,550-LOOPER LIMITED STOP,1246.76,3689,0,0,2320,762,90.54,296
11/7/2016,551,551-LOOPER LIMITED STOP,1297.81,3753,0,0,2450,728,54.11,339
11/7/2016,602,602-MED/N CENT,398.87,1128,0,0,655,226,22.63,110
11/7/2016,603,603-MED/WD  PK/UTSA,156.29,721,0,0,255,84,7.58,36
11/7/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,130.69,397,0,0,213,75,12.98,40
11/7/2016,605,605-MED./BRAUN,37.26,189,0,0,43,21,1.76,9
11/7/2016,606,606-INGRAM/NEW TERRITORIES      ,184.42,438,0,0,253,105,8.73,46
11/7/2016,607,607-CROSS./INGR.,110.96,369,0,0,231,66,6.79,37
11/7/2016,609,609-BRAUN/INGR,92.35,269,0,0,167,51,7.59,26
11/7/2016,610,610-N.W. CROSSING,245.79,519,0,0,293,135,15.46,70
11/7/2016,611,611-VALLEY HI,85.39,192,0,0,105,46,2.45,11
11/7/2016,612,612-WESTLAKES,65.81,140,0,0,74,40,1.39,15
11/7/2016,613,613-HERITAGE NW,273.89,684,0,0,329,158,14.62,64
11/7/2016,614,614-HIDDEN COVE,142.04,241,0,0,132,87,5.34,27
11/7/2016,615,615-HERITAGE PK.,294.8,659,1,0,358,142,12.93,68
11/7/2016,616,616-SKY HARBOUR,287.51,630,0,0,351,151,5.66,42
11/7/2016,617,617-RAINBOW HILLS,135.94,334,0,0,208,74,5.25,30
11/7/2016,618,618-WLAKES/ING.,177.37,327,0,0,172,101,8.16,56
11/7/2016,619,619-INDIAN CREEK,129.08,314,0,0,146,73,3.9,28
11/7/2016,620,620-BRAUN./MED.,148.18,513,1,0,216,89,11.69,48
11/7/2016,629,629 - INDUSTRY PARK,125.56,279,0,0,168,71,8.11,35
11/7/2016,630,630-SUNRISE,178.81,361,1,0,210,91,5.05,43
11/7/2016,631,631 - SUNRISE/SUMMERFEST,66.03,186,0,0,115,37,4.03,18
11/7/2016,632,632-WOODLAKE,451.47,1039,0,0,606,252,18.53,103
11/7/2016,640,640-NACO PASS/ROLLING OAKS      ,76.99,120,0,0,54,38,2.51,16
11/7/2016,641,641-NACO PASS/ROLLING OAKS      ,108.78,226,0,0,111,42,3.83,25
11/7/2016,642,642-NACO PASS/SELMA             ,99.21,250,0,0,151,47,4.71,26
11/7/2016,647,647-TERRELL PLZ.,117.28,228,0,0,141,52,6.16,18
11/7/2016,648,648-HOLLYWOOD PK.,143.44,315,1,0,176,84,6.12,35
11/7/2016,651,651-CASTLE HILLS ,260.12,593,0,0,311,124,12.95,63
11/7/2016,660,660-UNIV P&R / NW VISTA,140.7,435,0,0,149,82,11.47,36
11/8/2016,2,2-BLANCO RD.,1123.63,2839,0,0,1575,597,66.59,306
11/8/2016,3,3-SAN PEDRO,514.94,2235,0,0,1364,286,24.87,148
11/8/2016,4,4-SAN PEDRO,821.71,2602,0,0,1559,453,31.35,212
11/8/2016,5,5-MC CULLOUGH,361.01,1029,1,0,657,200,33.43,120
11/8/2016,6,6-US 281 Express,72.22,326,1,0,212,36,2.28,8
11/8/2016,8,8-N.ST.MARYS,537.71,1334,0,0,802,305,31.31,137
11/8/2016,9,9-BROADWAY,470.28,1344,0,0,856,274,40.52,155
11/8/2016,10,10-NACO./BROAD.,373.85,1277,0,0,789,220,12.91,99
11/8/2016,11,11-NACOGDOCHES,94.65,265,0,0,166,44,6.17,23
11/8/2016,14,14-PERRIN BEITL,836.64,2328,0,0,1482,475,37.62,213
11/8/2016,17,17-RANDOLPH P/R,210.99,1049,0,0,596,140,15.26,31
11/8/2016,20,20-NEW BRAUNFELS,1093.34,3665,0,0,2361,590,56.99,295
11/8/2016,21,21-KIRBY,652.13,1531,0,0,876,367,18.69,142
11/8/2016,22,22-NOLAN,249.22,1041,1,0,661,130,20.61,75
11/8/2016,24,24-E.HOUSTON,475.47,1233,0,0,723,264,17.85,113
11/8/2016,25,25-EAST COMMERCE,599,1685,0,0,1009,320,39.95,173
11/8/2016,26,26-M.L. KING,458.31,1575,0,0,851,245,19.99,138
11/8/2016,28,28-PORTER,580.75,1613,0,0,958,319,26.44,163
11/8/2016,30,30-RIGSBY,409.84,1013,0,0,590,235,22.58,103
11/8/2016,32,32-STEVES AVENUE,414.36,996,0,0,451,218,14.49,93
11/8/2016,34,34-S.ST.MARY'S,760.23,2084,1,0,1181,401,39.76,224
11/8/2016,36,36-S. PRESA ST.,334.41,785,0,0,444,188,16.1,85
11/8/2016,40,40-VIVA Mission,77.97,100,0,0,58,44,3.48,8
11/8/2016,42,42-ROOSEVELT,405.59,1092,0,0,617,211,19.82,118
11/8/2016,43,43-S. FLORES,395.25,1088,0,0,639,197,29.08,112
11/8/2016,44,44-PLEASANTON RD.,618.26,1532,1,0,840,322,26.56,150
11/8/2016,46,46-COMMERCIAL,212.41,528,2,0,316,119,16.02,60
11/8/2016,48,48-IH 35 South Express,3,35,0,0,17,3,0.25,1
11/8/2016,51,51-NOGALITOS STREET,437.83,1248,0,0,723,237,20.67,107
11/8/2016,54,54-S.MAIN,71.02,170,0,0,90,37,2.03,12
11/8/2016,62,62-KELLY U.S.A.,154.35,438,0,0,275,83,7.4,42
11/8/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,166.47,792,0,0,497,94,8.67,25
11/8/2016,66,66-CERALVO,543.22,1615,0,0,898,291,20.63,134
11/8/2016,67,67-LAREDO,225.95,561,0,0,315,124,7.06,56
11/8/2016,68,68-GUADALUPE,788.73,2467,0,0,1442,446,44.91,218
11/8/2016,70,70-DURANGO,54.43,170,0,0,100,34,2.08,13
11/8/2016,75,75-WEST COMMERCE,769.54,2571,0,0,1637,403,51.52,255
11/8/2016,76,76-OLD HWY. 90 W.,633.71,2208,0,0,1489,360,30.85,170
11/8/2016,77,77-MARTIN ST.,197.4,660,1,0,403,103,7.24,50
11/8/2016,79,79-RUIZ ST.,383.47,1276,0,0,794,209,18.76,106
11/8/2016,82,82-CULEBRA,682.57,2018,1,0,1193,371,36.12,188
11/8/2016,88,88-BANDERA RD.,701.55,1764,0,0,1018,408,22.77,163
11/8/2016,89,89-DONALDSON,377.99,1096,1,0,580,201,20.05,101
11/8/2016,90,90-BABCOCK RD.,388.88,1397,0,0,757,207,12.21,110
11/8/2016,93,93-CROSS./UTSA/P/R EXP.,105.66,938,0,0,331,51,3.66,15
11/8/2016,94,94-FIESTA/UTSA/EXPRESS          ,91.25,613,0,0,231,60,4.33,15
11/8/2016,95,95-Fredericksburg Rd.,253.99,1037,0,0,677,136,13.27,69
11/8/2016,96,96-VANCE JACKSON RD.,792.77,2380,0,0,1345,457,30.62,196
11/8/2016,97,97-WEST AVENUE,562.99,1771,0,0,1061,311,28.78,143
11/8/2016,100,100 - PRIMO FREDRICKSBURG RD.,1315.14,5523,1,0,3673,722,61.76,345
11/8/2016,301,301-RED                         ,257.22,474,0,0,244,136,15.78,36
11/8/2016,502,502-THOUSAND OAKS               ,293.35,992,0,0,618,156,13.83,86
11/8/2016,505,505-BASSE RD.,218.29,642,0,0,387,125,18.43,68
11/8/2016,509,509-HILDEBRAND                  ,294.9,751,0,0,443,168,9.23,73
11/8/2016,515,515-SOUTHCROSS                  ,288.72,670,0,0,355,157,14.74,75
11/8/2016,520,520-ZARZAMORA                   ,1966.75,6042,1,0,3752,1061,86.64,553
11/8/2016,522,522-CUPPLES RD.                 ,319.38,1127,0,0,597,150,14.54,95
11/8/2016,524,524-MCMULLEN                    ,1059.77,2956,0,0,1624,555,40.67,285
11/8/2016,534,534-WURZBACH                    ,688.92,2325,0,0,1440,394,30.14,164
11/8/2016,550,550-LOOPER LIMITED STOP,1182.75,3456,0,0,2242,685,74.56,309
11/8/2016,551,551-LOOPER LIMITED STOP,1172.58,3673,0,0,2324,664,45.66,283
11/8/2016,602,602-MED/N CENT,431.68,1068,0,0,666,238,35.19,108
11/8/2016,603,603-MED/WD  PK/UTSA,302.5,867,0,0,414,152,18.27,86
11/8/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,139.54,426,0,0,256,70,10.97,39
11/8/2016,605,605-MED./BRAUN,51.37,177,0,0,80,25,1.31,10
11/8/2016,606,606-INGRAM/NEW TERRITORIES      ,151.62,481,0,0,271,84,11.55,42
11/8/2016,607,607-CROSS./INGR.,110.39,364,0,0,228,64,7.95,31
11/8/2016,609,609-BRAUN/INGR,85.4,279,0,0,185,46,2.46,22
11/8/2016,610,610-N.W. CROSSING,227.51,513,0,0,262,128,8.7,53
11/8/2016,611,611-VALLEY HI,150.2,282,0,0,168,81,7.16,31
11/8/2016,612,612-WESTLAKES,56.58,128,0,0,69,31,3.57,16
11/8/2016,613,613-HERITAGE NW,246.82,608,0,0,355,137,14.01,61
11/8/2016,614,614-HIDDEN COVE,165.11,360,0,0,202,90,5.29,27
11/8/2016,615,615-HERITAGE PK.,229.54,479,0,0,262,133,9.64,46
11/8/2016,616,616-SKY HARBOUR,206.94,460,0,0,253,109,3.29,31
11/8/2016,617,617-RAINBOW HILLS,141.25,469,1,0,279,78,4.94,29
11/8/2016,618,618-WLAKES/ING.,179.35,320,0,0,156,96,5.3,42
11/8/2016,619,619-INDIAN CREEK,162.28,368,0,0,206,85,4.54,42
11/8/2016,620,620-BRAUN./MED.,116.87,488,0,0,181,65,9.6,37
11/8/2016,629,629 - INDUSTRY PARK,114.25,262,0,0,169,55,4.76,22
11/8/2016,630,630-SUNRISE,180.5,359,0,0,199,101,6.73,43
11/8/2016,631,631 - SUNRISE/SUMMERFEST,89.08,226,0,0,135,46,4.07,28
11/8/2016,632,632-WOODLAKE,462.27,1095,0,0,645,270,16.2,95
11/8/2016,640,640-NACO PASS/ROLLING OAKS      ,198.38,410,0,0,231,110,4.92,36
11/8/2016,641,641-NACO PASS/ROLLING OAKS      ,28.73,217,0,0,65,14,1.37,8
11/8/2016,642,642-NACO PASS/SELMA             ,97.61,260,0,0,79,53,1.61,25
11/8/2016,647,647-TERRELL PLZ.,102.51,285,0,0,182,51,5.29,29
11/8/2016,648,648-HOLLYWOOD PK.,168.75,332,0,0,183,95,3.25,29
11/8/2016,651,651-CASTLE HILLS ,205.8,527,0,0,278,106,11.64,59
11/8/2016,660,660-UNIV P&R / NW VISTA,135.69,452,1,0,105,81,8.25,35
11/9/2016,2,2-BLANCO RD.,1058.89,2741,1,0,1477,569,68.68,315
11/9/2016,3,3-SAN PEDRO,430.94,1948,1,0,1238,230,28.9,127
11/9/2016,4,4-SAN PEDRO,723.62,2558,0,0,1510,401,33.84,187
11/9/2016,5,5-MC CULLOUGH,397.2,1185,0,0,739,227,22.84,103
11/9/2016,6,6-US 281 Express,100.58,324,0,0,189,48,4.5,9
11/9/2016,8,8-N.ST.MARYS,439.2,1199,0,0,756,236,14.93,108
11/9/2016,9,9-BROADWAY,412.96,1149,1,0,723,244,18.52,107
11/9/2016,10,10-NACO./BROAD.,431.64,1321,0,0,750,248,16.36,121
11/9/2016,11,11-NACOGDOCHES,107.4,209,0,0,113,49,4.13,22
11/9/2016,14,14-PERRIN BEITL,773.8,2085,0,0,1342,465,29.72,202
11/9/2016,17,17-RANDOLPH P/R,187.86,1082,0,0,621,112,9.88,32
11/9/2016,20,20-NEW BRAUNFELS,1042.14,3535,0,0,2159,565,49.75,292
11/9/2016,21,21-KIRBY,603.65,1513,38,0,817,342,18.91,141
11/9/2016,22,22-NOLAN,241.18,839,0,0,559,122,12.57,83
11/9/2016,24,24-E.HOUSTON,580.45,1480,0,0,893,324,25.09,129
11/9/2016,25,25-EAST COMMERCE,560.68,1645,0,0,1002,349,32.57,156
11/9/2016,26,26-M.L. KING,439.93,1578,0,0,907,240,22.53,144
11/9/2016,28,28-PORTER,624.61,1624,0,0,943,342,28.49,166
11/9/2016,30,30-RIGSBY,360.38,960,0,0,559,213,20.99,94
11/9/2016,32,32-STEVES AVENUE,460.24,1065,1,0,553,237,15.27,120
11/9/2016,34,34-S.ST.MARY'S,536.26,1576,0,0,860,284,35.9,147
11/9/2016,36,36-S. PRESA ST.,333.1,838,0,0,497,166,14.04,89
11/9/2016,40,40-VIVA Mission,50.8,108,0,0,88,18,1,2
11/9/2016,42,42-ROOSEVELT,410.93,1044,0,0,610,236,23.92,113
11/9/2016,43,43-S. FLORES,424.6,1090,0,0,615,236,22.12,114
11/9/2016,44,44-PLEASANTON RD.,443.25,1204,0,0,623,238,22.35,128
11/9/2016,46,46-COMMERCIAL,239.37,464,0,0,269,126,12.73,65
11/9/2016,48,48-IH 35 South Express,24.17,51,0,0,15,15,1,1
11/9/2016,51,51-NOGALITOS STREET,451.86,1269,0,0,763,233,23.94,132
11/9/2016,54,54-S.MAIN,49.55,166,0,0,104,23,0.89,12
11/9/2016,62,62-KELLY U.S.A.,161.67,492,0,0,305,93,10.68,43
11/9/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,167.51,793,0,0,508,99,12.74,24
11/9/2016,66,66-CERALVO,484.52,1323,0,0,679,251,25.44,132
11/9/2016,67,67-LAREDO,234.45,568,1,0,322,141,11.07,59
11/9/2016,68,68-GUADALUPE,673.51,2066,0,0,1253,377,29.64,196
11/9/2016,70,70-DURANGO,26.12,184,0,0,130,8,2.66,8
11/9/2016,75,75-WEST COMMERCE,740.06,2308,0,0,1472,407,49.79,238
11/9/2016,76,76-OLD HWY. 90 W.,678.3,2501,1,0,1693,375,37.92,195
11/9/2016,77,77-MARTIN ST.,159.49,517,0,0,295,82,9.59,48
11/9/2016,79,79-RUIZ ST.,341.92,1124,0,0,744,190,12.53,75
11/9/2016,82,82-CULEBRA,652.04,1802,0,0,1131,391,33.57,216
11/9/2016,88,88-BANDERA RD.,666.06,1712,0,0,1011,391,32.13,153
11/9/2016,89,89-DONALDSON,317.97,1089,0,0,627,174,10.76,84
11/9/2016,90,90-BABCOCK RD.,402.87,1242,1,0,664,211,22.4,110
11/9/2016,93,93-CROSS./UTSA/P/R EXP.,84.67,850,0,0,299,51,6.03,12
11/9/2016,94,94-FIESTA/UTSA/EXPRESS          ,94.93,527,0,0,179,65,4.46,14
11/9/2016,95,95-Fredericksburg Rd.,231.43,1022,0,0,666,127,16.16,74
11/9/2016,96,96-VANCE JACKSON RD.,674.95,2117,0,0,1414,386,30.95,183
11/9/2016,97,97-WEST AVENUE,515.8,1596,0,0,931,288,24.69,142
11/9/2016,100,100 - PRIMO FREDRICKSBURG RD.,1399.2,5564,0,0,3731,812,77.72,379
11/9/2016,301,301-RED                         ,94.78,283,0,0,166,51,11.99,23
11/9/2016,502,502-THOUSAND OAKS               ,272.73,972,0,0,493,141,12.11,74
11/9/2016,505,505-BASSE RD.,180.49,483,0,0,293,102,17.37,60
11/9/2016,509,509-HILDEBRAND                  ,265.58,764,0,0,463,152,10.62,68
11/9/2016,515,515-SOUTHCROSS                  ,274.24,619,0,0,338,157,11.49,72
11/9/2016,520,520-ZARZAMORA                   ,1724.93,5368,0,0,3196,958,76.83,509
11/9/2016,522,522-CUPPLES RD.                 ,249.85,804,0,0,484,147,16.97,78
11/9/2016,524,524-MCMULLEN                    ,768.04,2256,0,0,1187,403,61.18,250
11/9/2016,534,534-WURZBACH                    ,659.02,2257,2,0,1326,361,30.64,186
11/9/2016,550,550-LOOPER LIMITED STOP,1044.05,3076,0,0,1969,618,56.22,265
11/9/2016,551,551-LOOPER LIMITED STOP,995.67,3301,0,0,2135,567,51.33,282
11/9/2016,602,602-MED/N CENT,337.25,898,0,0,549,186,22.32,87
11/9/2016,603,603-MED/WD  PK/UTSA,322.5,872,0,0,417,186,15.22,83
11/9/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,122.68,385,1,0,227,68,8.95,36
11/9/2016,605,605-MED./BRAUN,52.91,147,0,0,63,31,3.48,13
11/9/2016,606,606-INGRAM/NEW TERRITORIES      ,144.83,435,0,0,266,88,5.93,38
11/9/2016,607,607-CROSS./INGR.,109.04,331,0,0,196,57,7.68,33
11/9/2016,609,609-BRAUN/INGR,95.56,290,0,0,180,51,4.19,21
11/9/2016,610,610-N.W. CROSSING,257.73,512,0,0,267,137,12.45,58
11/9/2016,611,611-VALLEY HI,146.49,330,0,0,199,78,4.28,26
11/9/2016,612,612-WESTLAKES,78.7,178,0,0,96,45,1.17,13
11/9/2016,613,613-HERITAGE NW,303.53,753,0,0,433,170,20.27,90
11/9/2016,614,614-HIDDEN COVE,112.16,259,0,0,152,59,5.28,28
11/9/2016,615,615-HERITAGE PK.,210.19,535,0,0,312,125,8.84,52
11/9/2016,616,616-SKY HARBOUR,220.34,435,0,0,247,112,5.46,33
11/9/2016,617,617-RAINBOW HILLS,154.09,428,0,0,250,82,7.05,34
11/9/2016,618,618-WLAKES/ING.,148.85,288,1,0,159,93,5.56,30
11/9/2016,619,619-INDIAN CREEK,73.13,195,0,0,124,42,0.97,13
11/9/2016,620,620-BRAUN./MED.,198.22,501,0,0,235,108,11.98,51
11/9/2016,629,629 - INDUSTRY PARK,119.78,253,0,0,155,71,3.54,24
11/9/2016,630,630-SUNRISE,102.68,184,0,0,98,60,6.8,24
11/9/2016,631,631 - SUNRISE/SUMMERFEST,82.32,206,0,0,127,48,3.43,22
11/9/2016,632,632-WOODLAKE,521.41,1113,0,0,637,295,21.83,129
11/9/2016,640,640-NACO PASS/ROLLING OAKS      ,103.22,194,0,0,97,59,3.39,26
11/9/2016,641,641-NACO PASS/ROLLING OAKS      ,75.58,200,0,0,105,39,3.1,26
11/9/2016,642,642-NACO PASS/SELMA             ,120.48,299,0,0,176,66,2.98,29
11/9/2016,647,647-TERRELL PLZ.,106.82,278,0,0,181,61,5.16,18
11/9/2016,648,648-HOLLYWOOD PK.,177.41,399,0,0,229,105,7.28,44
11/9/2016,651,651-CASTLE HILLS ,222.39,569,0,0,322,128,7.01,55
11/9/2016,660,660-UNIV P&R / NW VISTA,117.04,402,29,0,121,66,8.06,27
